card_id,user_id,bank_id,card_type,card_network,issued_date,is_active
429,345,7,DEBIT,RUPAY,2026-05-05T00:00:00,True
430,345,10,DEBIT,AMEX,2026-04-15T00:00:00,True
431,346,10,CREDIT,RUPAY,2025-12-06T00:00:00,True
432,348,7,DEBIT,RUPAY,2025-01-22T00:00:00,True
433,348,4,CREDIT,RUPAY,2025-03-02T00:00:00,True
434,349,4,DEBIT,MASTERCARD,2026-07-11T00:00:00,True
435,349,4,DEBIT,AMEX,2026-01-04T00:00:00,True
436,354,2,CREDIT,VISA,2026-07-04T00:00:00,True
437,354,9,DEBIT,RUPAY,2024-10-21T00:00:00,True
438,357,10,DEBIT,RUPAY,2024-09-03T00:00:00,True
439,357,1,CREDIT,MASTERCARD,2024-09-19T00:00:00,True
440,358,8,DEBIT,VISA,2025-01-06T00:00:00,True
441,359,2,DEBIT,MASTERCARD,2026-06-13T00:00:00,True
442,361,2,CREDIT,RUPAY,2025-11-22T00:00:00,True
443,362,5,CREDIT,RUPAY,2025-07-14T00:00:00,True
444,363,10,CREDIT,VISA,2026-01-26T00:00:00,True
445,364,6,DEBIT,VISA,2025-01-19T00:00:00,True
446,365,5,CREDIT,RUPAY,2024-12-19T00:00:00,True
447,365,5,DEBIT,VISA,2025-03-31T00:00:00,False
448,366,10,CREDIT,MASTERCARD,2026-01-12T00:00:00,True
449,368,3,DEBIT,RUPAY,2026-04-03T00:00:00,True
450,368,6,DEBIT,MASTERCARD,2025-12-19T00:00:00,True
451,370,7,CREDIT,RUPAY,2025-07-26T00:00:00,True
452,371,10,DEBIT,RUPAY,2026-06-06T00:00:00,True
453,372,1,DEBIT,RUPAY,2026-01-28T00:00:00,True
454,373,1,CREDIT,VISA,2025-07-13T00:00:00,True
455,374,9,DEBIT,AMEX,2024-10-06T00:00:00,True
456,374,9,CREDIT,VISA,2025-02-13T00:00:00,True
457,374,4,CREDIT,RUPAY,2025-02-07T00:00:00,False
458,375,2,DEBIT,RUPAY,2024-10-14T00:00:00,True
459,376,4,CREDIT,RUPAY,2026-03-28T00:00:00,True
460,377,1,CREDIT,RUPAY,2025-02-27T00:00:00,True
461,377,8,CREDIT,VISA,2026-02-16T00:00:00,True
462,378,1,DEBIT,RUPAY,2024-12-02T00:00:00,True
463,379,10,DEBIT,RUPAY,2025-11-20T00:00:00,True
464,379,5,DEBIT,RUPAY,2025-12-27T00:00:00,True
465,380,5,DEBIT,VISA,2026-02-05T00:00:00,True
466,381,5,DEBIT,VISA,2025-02-12T00:00:00,True
467,382,8,DEBIT,VISA,2025-10-26T00:00:00,True
468,382,2,DEBIT,MASTERCARD,2026-05-25T00:00:00,True
469,382,3,CREDIT,VISA,2025-04-04T00:00:00,True
470,383,9,DEBIT,RUPAY,2026-04-26T00:00:00,True
471,384,4,DEBIT,RUPAY,2025-01-18T00:00:00,True
472,385,8,DEBIT,RUPAY,2025-05-12T00:00:00,True
473,385,5,DEBIT,RUPAY,2025-06-16T00:00:00,True
474,385,5,CREDIT,MASTERCARD,2025-06-28T00:00:00,True
475,386,7,CREDIT,RUPAY,2024-10-05T00:00:00,True
476,387,8,DEBIT,VISA,2026-08-01T00:00:00,True
477,387,5,CREDIT,MASTERCARD,2025-07-05T00:00:00,True
478,388,4,DEBIT,RUPAY,2025-11-03T00:00:00,True
479,389,6,DEBIT,RUPAY,2026-04-09T00:00:00,True
480,391,8,CREDIT,AMEX,2026-04-02T00:00:00,True
481,391,2,CREDIT,VISA,2026-02-11T00:00:00,True
482,393,2,CREDIT,RUPAY,2025-10-07T00:00:00,True
483,395,9,CREDIT,VISA,2026-03-19T00:00:00,True
484,396,5,DEBIT,VISA,2024-10-18T00:00:00,True
485,397,6,DEBIT,MASTERCARD,2025-03-17T00:00:00,True
486,397,8,CREDIT,MASTERCARD,2025-03-01T00:00:00,True
487,398,1,CREDIT,RUPAY,2025-10-21T00:00:00,True
488,399,9,CREDIT,AMEX,2025-08-27T00:00:00,False
489,400,9,DEBIT,VISA,2026-02-12T00:00:00,True
490,401,2,DEBIT,AMEX,2024-12-03T00:00:00,True
491,401,9,DEBIT,VISA,2025-12-02T00:00:00,True
492,403,7,DEBIT,MASTERCARD,2025-01-12T00:00:00,True
493,403,2,CREDIT,RUPAY,2025-11-17T00:00:00,True
494,404,7,DEBIT,MASTERCARD,2025-06-06T00:00:00,False
495,404,7,CREDIT,VISA,2025-10-21T00:00:00,True
496,406,9,DEBIT,RUPAY,2026-03-21T00:00:00,True
497,406,10,CREDIT,RUPAY,2025-03-09T00:00:00,True
498,407,1,DEBIT,RUPAY,2024-10-19T00:00:00,True
499,408,4,CREDIT,VISA,2025-05-14T00:00:00,True
500,410,8,CREDIT,RUPAY,2024-09-05T00:00:00,True
501,411,7,CREDIT,MASTERCARD,2025-03-01T00:00:00,True
502,411,7,DEBIT,VISA,2025-02-05T00:00:00,True
503,412,3,DEBIT,VISA,2025-12-23T00:00:00,True
504,413,7,CREDIT,AMEX,2026-01-11T00:00:00,True
505,413,5,DEBIT,RUPAY,2024-08-26T00:00:00,False
506,413,7,DEBIT,RUPAY,2025-08-08T00:00:00,True
507,414,5,CREDIT,RUPAY,2026-06-07T00:00:00,True
508,415,5,DEBIT,RUPAY,2024-09-25T00:00:00,True
509,416,3,DEBIT,VISA,2025-12-04T00:00:00,True
510,417,5,CREDIT,MASTERCARD,2025-01-18T00:00:00,True
511,417,3,DEBIT,AMEX,2026-06-25T00:00:00,True
512,419,8,CREDIT,MASTERCARD,2025-08-27T00:00:00,True
513,420,1,CREDIT,RUPAY,2024-09-14T00:00:00,True
514,421,9,CREDIT,RUPAY,2026-01-29T00:00:00,True
515,422,4,CREDIT,AMEX,2024-12-03T00:00:00,True
516,423,9,DEBIT,RUPAY,2026-05-24T00:00:00,False
517,424,5,CREDIT,RUPAY,2025-08-19T00:00:00,True
518,424,2,DEBIT,RUPAY,2026-03-17T00:00:00,True
519,425,3,CREDIT,VISA,2024-11-15T00:00:00,True
520,426,4,CREDIT,VISA,2026-06-16T00:00:00,True
521,426,8,DEBIT,RUPAY,2026-03-24T00:00:00,True
522,427,6,DEBIT,RUPAY,2026-03-26T00:00:00,True
523,427,1,DEBIT,RUPAY,2026-05-19T00:00:00,False
524,428,3,DEBIT,RUPAY,2025-04-10T00:00:00,True
525,429,8,DEBIT,VISA,2026-03-24T00:00:00,True
526,431,8,CREDIT,VISA,2026-01-18T00:00:00,True
527,432,5,CREDIT,RUPAY,2026-02-23T00:00:00,True
528,432,2,DEBIT,VISA,2026-01-23T00:00:00,True
529,433,1,DEBIT,VISA,2025-03-30T00:00:00,True
530,435,3,DEBIT,VISA,2025-10-30T00:00:00,True
531,435,2,DEBIT,AMEX,2025-02-12T00:00:00,True
532,438,4,DEBIT,VISA,2025-08-07T00:00:00,True
533,438,3,DEBIT,RUPAY,2024-09-27T00:00:00,True
534,439,9,CREDIT,VISA,2026-07-07T00:00:00,True
535,440,3,DEBIT,AMEX,2025-10-18T00:00:00,True
536,440,5,CREDIT,AMEX,2025-09-24T00:00:00,True
537,444,5,CREDIT,VISA,2026-03-02T00:00:00,True
538,445,10,DEBIT,VISA,2025-10-04T00:00:00,True
539,445,8,DEBIT,RUPAY,2025-04-15T00:00:00,True
540,446,10,CREDIT,RUPAY,2024-10-21T00:00:00,True
541,448,10,DEBIT,VISA,2025-11-07T00:00:00,True
542,449,2,DEBIT,RUPAY,2026-05-15T00:00:00,True
543,450,2,DEBIT,RUPAY,2025-01-14T00:00:00,True
544,453,1,CREDIT,RUPAY,2024-12-03T00:00:00,True
545,454,8,DEBIT,VISA,2024-11-23T00:00:00,True
546,455,6,CREDIT,RUPAY,2025-12-29T00:00:00,True
547,455,7,DEBIT,RUPAY,2025-05-23T00:00:00,True
548,455,5,DEBIT,RUPAY,2025-07-12T00:00:00,True
549,458,8,CREDIT,MASTERCARD,2026-04-07T00:00:00,True
550,459,8,DEBIT,RUPAY,2025-08-29T00:00:00,True
551,459,7,CREDIT,VISA,2026-05-30T00:00:00,True
552,459,10,CREDIT,AMEX,2025-04-11T00:00:00,True
553,460,7,DEBIT,RUPAY,2024-09-19T00:00:00,True
554,460,8,DEBIT,RUPAY,2026-01-27T00:00:00,False
555,460,7,DEBIT,RUPAY,2025-10-26T00:00:00,True
556,461,1,DEBIT,VISA,2025-06-05T00:00:00,True
557,463,5,CREDIT,RUPAY,2025-08-05T00:00:00,True
558,463,4,CREDIT,RUPAY,2025-07-08T00:00:00,True
559,465,4,DEBIT,RUPAY,2026-06-04T00:00:00,True
560,465,7,DEBIT,RUPAY,2025-02-02T00:00:00,True
561,467,4,CREDIT,VISA,2024-11-10T00:00:00,True
562,467,6,DEBIT,RUPAY,2025-09-05T00:00:00,True
563,469,8,DEBIT,RUPAY,2025-01-29T00:00:00,True
564,470,9,DEBIT,RUPAY,2026-03-06T00:00:00,True
565,471,4,CREDIT,RUPAY,2026-06-20T00:00:00,True
566,471,5,CREDIT,VISA,2025-08-07T00:00:00,True
567,473,5,DEBIT,AMEX,2025-07-07T00:00:00,True
568,473,8,DEBIT,VISA,2025-01-15T00:00:00,True
569,473,5,CREDIT,VISA,2026-07-22T00:00:00,True
570,474,4,CREDIT,VISA,2024-08-31T00:00:00,True
571,475,9,DEBIT,RUPAY,2025-10-06T00:00:00,True
572,476,10,DEBIT,AMEX,2025-05-04T00:00:00,True
573,479,4,CREDIT,MASTERCARD,2026-07-20T00:00:00,True
574,482,3,CREDIT,RUPAY,2026-01-11T00:00:00,True
575,483,10,CREDIT,VISA,2026-07-29T00:00:00,True
576,484,8,CREDIT,RUPAY,2025-11-24T00:00:00,True
577,484,8,DEBIT,VISA,2025-02-01T00:00:00,False
578,484,8,DEBIT,VISA,2025-07-31T00:00:00,True
579,485,6,CREDIT,RUPAY,2026-03-16T00:00:00,True
580,487,7,DEBIT,RUPAY,2025-09-19T00:00:00,True
581,488,5,CREDIT,RUPAY,2026-01-12T00:00:00,True
582,489,10,CREDIT,VISA,2026-04-26T00:00:00,True
583,490,2,DEBIT,RUPAY,2025-01-22T00:00:00,True
584,491,3,DEBIT,VISA,2025-12-29T00:00:00,True
585,491,6,CREDIT,RUPAY,2026-03-20T00:00:00,True
586,492,7,DEBIT,VISA,2025-07-27T00:00:00,True
587,492,5,CREDIT,RUPAY,2025-04-25T00:00:00,True
588,493,4,CREDIT,RUPAY,2024-11-01T00:00:00,True
589,494,1,DEBIT,VISA,2026-03-03T00:00:00,True
590,495,9,CREDIT,VISA,2025-06-19T00:00:00,False
591,497,3,CREDIT,RUPAY,2025-02-12T00:00:00,True
592,497,6,CREDIT,RUPAY,2025-01-15T00:00:00,True
593,498,3,DEBIT,RUPAY,2025-11-08T00:00:00,False
594,498,1,DEBIT,RUPAY,2024-12-11T00:00:00,True
595,499,6,DEBIT,RUPAY,2025-01-28T00:00:00,True
596,500,10,DEBIT,RUPAY,2026-06-15T00:00:00,True
597,500,7,DEBIT,RUPAY,2026-06-25T00:00:00,True
598,501,4,DEBIT,MASTERCARD,2025-09-27T00:00:00,False
599,502,8,DEBIT,RUPAY,2026-08-04T00:00:00,True
600,502,10,CREDIT,RUPAY,2026-06-20T00:00:00,True
601,502,9,DEBIT,RUPAY,2026-01-26T00:00:00,True
602,503,6,CREDIT,RUPAY,2025-06-05T00:00:00,True
603,504,2,DEBIT,MASTERCARD,2025-07-05T00:00:00,True
604,505,5,DEBIT,RUPAY,2026-02-01T00:00:00,True
605,506,10,DEBIT,RUPAY,2025-02-03T00:00:00,True
606,507,1,DEBIT,MASTERCARD,2025-08-05T00:00:00,True
607,508,7,DEBIT,RUPAY,2025-02-08T00:00:00,True
608,508,1,DEBIT,VISA,2025-02-16T00:00:00,True
609,509,4,DEBIT,RUPAY,2026-04-29T00:00:00,False
610,511,5,CREDIT,VISA,2025-07-14T00:00:00,True
611,511,7,DEBIT,MASTERCARD,2025-09-25T00:00:00,False
612,512,5,DEBIT,MASTERCARD,2026-03-17T00:00:00,True
613,514,5,DEBIT,VISA,2025-10-07T00:00:00,True
614,514,4,DEBIT,MASTERCARD,2026-04-16T00:00:00,False
615,514,7,CREDIT,RUPAY,2024-12-19T00:00:00,True
616,515,2,CREDIT,RUPAY,2024-10-17T00:00:00,True
617,515,6,CREDIT,RUPAY,2026-07-08T00:00:00,True
618,516,5,CREDIT,RUPAY,2024-11-29T00:00:00,True
619,517,4,DEBIT,RUPAY,2026-01-01T00:00:00,True
620,517,9,DEBIT,MASTERCARD,2024-11-29T00:00:00,True
621,518,2,DEBIT,RUPAY,2025-04-14T00:00:00,True
622,519,8,DEBIT,VISA,2026-01-07T00:00:00,True
623,519,4,DEBIT,RUPAY,2024-09-23T00:00:00,True
624,521,3,CREDIT,VISA,2026-05-31T00:00:00,True
625,521,7,CREDIT,VISA,2024-10-14T00:00:00,True
626,521,4,CREDIT,RUPAY,2024-09-04T00:00:00,True
627,522,9,CREDIT,VISA,2026-02-21T00:00:00,True
628,523,7,DEBIT,VISA,2025-01-30T00:00:00,True
629,523,6,CREDIT,VISA,2024-11-24T00:00:00,True
630,524,1,DEBIT,RUPAY,2024-12-10T00:00:00,True
631,525,9,CREDIT,RUPAY,2025-12-10T00:00:00,True
632,526,10,CREDIT,RUPAY,2025-04-10T00:00:00,True
633,527,8,DEBIT,RUPAY,2025-11-18T00:00:00,True
634,528,3,DEBIT,MASTERCARD,2025-04-30T00:00:00,True
635,529,5,CREDIT,MASTERCARD,2026-08-07T00:00:00,True
636,532,4,DEBIT,MASTERCARD,2025-10-11T00:00:00,True
637,532,8,DEBIT,MASTERCARD,2025-08-17T00:00:00,True
638,533,9,CREDIT,VISA,2025-02-21T00:00:00,True
639,535,6,DEBIT,RUPAY,2025-10-02T00:00:00,True
640,535,5,CREDIT,VISA,2024-11-29T00:00:00,True
641,536,10,DEBIT,VISA,2025-07-21T00:00:00,True
642,536,3,DEBIT,RUPAY,2025-10-26T00:00:00,True
643,536,8,CREDIT,VISA,2026-03-14T00:00:00,True
644,537,10,DEBIT,RUPAY,2026-03-21T00:00:00,True
645,537,4,CREDIT,VISA,2025-04-18T00:00:00,True
646,538,6,DEBIT,RUPAY,2026-02-04T00:00:00,True
647,538,1,DEBIT,RUPAY,2024-11-05T00:00:00,False
648,538,1,CREDIT,VISA,2025-08-10T00:00:00,True
649,539,2,CREDIT,RUPAY,2026-03-30T00:00:00,True
650,540,3,CREDIT,VISA,2026-03-08T00:00:00,True
651,542,10,DEBIT,RUPAY,2026-05-15T00:00:00,True
652,544,2,DEBIT,VISA,2025-11-08T00:00:00,True
653,544,1,CREDIT,MASTERCARD,2025-09-02T00:00:00,True
654,544,1,DEBIT,AMEX,2025-08-16T00:00:00,True
655,545,1,DEBIT,RUPAY,2026-03-13T00:00:00,True
656,546,6,CREDIT,VISA,2025-06-13T00:00:00,True
657,548,4,DEBIT,VISA,2026-08-08T00:00:00,True
658,548,2,CREDIT,AMEX,2025-12-29T00:00:00,False
659,548,10,DEBIT,VISA,2025-04-25T00:00:00,True
660,549,1,DEBIT,RUPAY,2024-10-02T00:00:00,True
661,550,7,CREDIT,VISA,2026-06-13T00:00:00,True
662,551,3,DEBIT,RUPAY,2024-08-20T00:00:00,True
663,552,8,CREDIT,VISA,2026-06-29T00:00:00,True
664,553,9,DEBIT,RUPAY,2025-09-30T00:00:00,True
665,554,5,DEBIT,MASTERCARD,2025-05-10T00:00:00,True
666,555,6,DEBIT,RUPAY,2024-09-02T00:00:00,True
667,555,2,CREDIT,VISA,2024-10-15T00:00:00,True
668,557,1,DEBIT,RUPAY,2025-07-25T00:00:00,True
669,557,10,CREDIT,RUPAY,2025-11-24T00:00:00,True
670,558,10,CREDIT,RUPAY,2025-03-02T00:00:00,True
671,558,2,CREDIT,RUPAY,2024-11-11T00:00:00,False
672,559,1,DEBIT,MASTERCARD,2026-05-12T00:00:00,True
673,560,8,DEBIT,VISA,2025-05-31T00:00:00,True
674,561,8,CREDIT,VISA,2025-02-06T00:00:00,True
675,561,5,CREDIT,RUPAY,2025-02-19T00:00:00,True
676,562,3,DEBIT,RUPAY,2025-03-31T00:00:00,True
677,563,10,DEBIT,RUPAY,2025-03-21T00:00:00,True
678,565,5,CREDIT,VISA,2024-10-12T00:00:00,True
679,566,10,DEBIT,MASTERCARD,2026-07-01T00:00:00,True
680,566,8,CREDIT,RUPAY,2024-11-08T00:00:00,True
681,567,10,DEBIT,VISA,2025-05-05T00:00:00,True
682,567,6,DEBIT,RUPAY,2025-12-14T00:00:00,True
683,567,5,DEBIT,VISA,2025-02-20T00:00:00,True
684,568,7,DEBIT,MASTERCARD,2025-09-26T00:00:00,True
685,568,8,DEBIT,VISA,2025-09-08T00:00:00,True
686,569,6,CREDIT,RUPAY,2025-01-09T00:00:00,True
687,570,3,CREDIT,RUPAY,2025-03-20T00:00:00,True
688,570,7,DEBIT,VISA,2025-02-28T00:00:00,False
689,571,9,CREDIT,VISA,2026-04-23T00:00:00,True
690,572,3,DEBIT,RUPAY,2025-08-06T00:00:00,True
691,572,2,DEBIT,RUPAY,2026-04-24T00:00:00,True
692,572,4,DEBIT,MASTERCARD,2025-03-19T00:00:00,True
693,573,3,CREDIT,VISA,2026-05-05T00:00:00,True
694,574,5,CREDIT,MASTERCARD,2026-07-16T00:00:00,True
695,575,2,CREDIT,MASTERCARD,2025-04-19T00:00:00,True
696,575,6,DEBIT,RUPAY,2025-06-26T00:00:00,True
697,575,8,DEBIT,RUPAY,2026-03-24T00:00:00,True
698,576,6,DEBIT,RUPAY,2025-04-01T00:00:00,True
699,576,10,CREDIT,RUPAY,2025-12-23T00:00:00,True
700,576,1,CREDIT,RUPAY,2025-09-07T00:00:00,True
701,577,8,DEBIT,RUPAY,2025-05-09T00:00:00,True
702,578,5,DEBIT,MASTERCARD,2024-10-09T00:00:00,True
703,579,6,DEBIT,MASTERCARD,2025-01-06T00:00:00,True
704,581,9,CREDIT,RUPAY,2025-02-18T00:00:00,True
705,582,1,DEBIT,VISA,2026-01-08T00:00:00,True
706,583,1,CREDIT,VISA,2025-06-09T00:00:00,False
707,584,2,CREDIT,RUPAY,2025-01-08T00:00:00,True
708,584,7,DEBIT,RUPAY,2025-06-27T00:00:00,True
709,585,10,DEBIT,VISA,2024-12-19T00:00:00,True
710,586,6,DEBIT,MASTERCARD,2025-06-28T00:00:00,True
711,587,7,DEBIT,MASTERCARD,2025-07-10T00:00:00,True
712,588,6,DEBIT,RUPAY,2026-01-15T00:00:00,True
713,588,3,DEBIT,RUPAY,2024-12-31T00:00:00,True
714,589,4,CREDIT,MASTERCARD,2025-08-10T00:00:00,True
715,589,7,CREDIT,VISA,2025-09-24T00:00:00,True
716,589,9,DEBIT,RUPAY,2026-07-22T00:00:00,True
717,592,5,CREDIT,VISA,2026-07-10T00:00:00,True
718,593,4,DEBIT,VISA,2025-04-05T00:00:00,True
719,593,3,DEBIT,VISA,2026-05-21T00:00:00,True
720,594,8,CREDIT,RUPAY,2025-10-08T00:00:00,True
721,594,1,CREDIT,VISA,2025-04-02T00:00:00,True
722,595,10,DEBIT,RUPAY,2025-01-25T00:00:00,True
723,595,3,DEBIT,RUPAY,2026-05-09T00:00:00,True
724,596,3,DEBIT,RUPAY,2025-04-29T00:00:00,True
725,597,2,DEBIT,MASTERCARD,2025-11-09T00:00:00,True
726,598,7,CREDIT,VISA,2025-09-10T00:00:00,True
727,599,4,DEBIT,RUPAY,2025-06-11T00:00:00,True
728,599,4,DEBIT,RUPAY,2025-08-14T00:00:00,True
729,600,5,CREDIT,VISA,2024-08-22T00:00:00,True
730,601,8,DEBIT,MASTERCARD,2025-07-11T00:00:00,True
731,602,8,DEBIT,RUPAY,2026-06-24T00:00:00,True
732,602,4,CREDIT,VISA,2024-08-10T00:00:00,True
733,603,5,DEBIT,VISA,2025-09-04T00:00:00,True
734,603,3,CREDIT,MASTERCARD,2026-06-02T00:00:00,True
735,604,2,CREDIT,RUPAY,2025-06-10T00:00:00,True
736,604,2,CREDIT,VISA,2025-03-07T00:00:00,True
737,605,1,DEBIT,RUPAY,2025-02-04T00:00:00,False
738,605,2,DEBIT,MASTERCARD,2026-03-26T00:00:00,True
739,605,5,CREDIT,RUPAY,2025-12-14T00:00:00,True
740,606,7,DEBIT,VISA,2026-01-01T00:00:00,True
741,607,1,DEBIT,VISA,2024-10-13T00:00:00,True
742,609,4,DEBIT,VISA,2025-05-15T00:00:00,True
743,609,4,CREDIT,MASTERCARD,2024-08-11T00:00:00,True
744,610,7,DEBIT,RUPAY,2025-04-04T00:00:00,True
745,611,2,DEBIT,MASTERCARD,2025-12-06T00:00:00,True
746,612,9,DEBIT,VISA,2026-05-26T00:00:00,True
747,612,3,DEBIT,MASTERCARD,2025-07-31T00:00:00,True
748,612,3,DEBIT,RUPAY,2025-12-29T00:00:00,True
749,613,2,DEBIT,RUPAY,2025-07-16T00:00:00,True
750,613,8,DEBIT,RUPAY,2026-07-07T00:00:00,True
751,613,1,CREDIT,RUPAY,2026-05-12T00:00:00,True
752,614,3,DEBIT,RUPAY,2025-03-08T00:00:00,True
753,614,7,CREDIT,MASTERCARD,2024-12-02T00:00:00,True
754,615,10,CREDIT,RUPAY,2026-06-21T00:00:00,True
755,616,6,DEBIT,VISA,2025-08-27T00:00:00,True
756,616,7,DEBIT,RUPAY,2025-03-22T00:00:00,True
757,617,2,CREDIT,RUPAY,2025-01-16T00:00:00,True
758,617,4,DEBIT,RUPAY,2026-01-08T00:00:00,True
759,618,5,CREDIT,MASTERCARD,2025-03-12T00:00:00,True
760,618,2,DEBIT,VISA,2024-08-26T00:00:00,False
761,618,2,CREDIT,RUPAY,2026-07-07T00:00:00,True
762,619,7,DEBIT,RUPAY,2024-08-20T00:00:00,True
763,619,5,CREDIT,MASTERCARD,2025-06-17T00:00:00,True
764,619,10,DEBIT,RUPAY,2026-04-09T00:00:00,False
765,620,6,CREDIT,VISA,2025-12-07T00:00:00,True
766,621,2,DEBIT,RUPAY,2025-08-04T00:00:00,True
767,622,7,CREDIT,MASTERCARD,2024-11-06T00:00:00,True
768,622,9,CREDIT,VISA,2026-05-18T00:00:00,True
769,622,8,CREDIT,VISA,2026-04-20T00:00:00,True
770,623,8,CREDIT,MASTERCARD,2024-08-20T00:00:00,True
771,624,1,DEBIT,MASTERCARD,2026-01-06T00:00:00,True
772,624,5,DEBIT,MASTERCARD,2026-02-09T00:00:00,True
773,625,9,DEBIT,RUPAY,2025-06-06T00:00:00,True
774,626,7,CREDIT,VISA,2024-10-27T00:00:00,True
775,626,8,CREDIT,MASTERCARD,2026-06-10T00:00:00,True
776,627,3,CREDIT,RUPAY,2026-03-30T00:00:00,True
777,628,2,CREDIT,VISA,2026-04-21T00:00:00,True
778,629,7,CREDIT,RUPAY,2026-07-21T00:00:00,True
779,630,1,CREDIT,RUPAY,2025-10-16T00:00:00,True
780,631,6,DEBIT,RUPAY,2025-04-16T00:00:00,True
781,631,3,CREDIT,VISA,2026-03-17T00:00:00,True
782,632,9,CREDIT,VISA,2024-10-17T00:00:00,True
783,632,3,DEBIT,VISA,2024-09-19T00:00:00,True
784,633,7,CREDIT,VISA,2024-08-22T00:00:00,True
785,634,1,CREDIT,RUPAY,2025-07-03T00:00:00,True
786,637,8,CREDIT,VISA,2026-02-27T00:00:00,True
787,638,3,DEBIT,RUPAY,2025-01-05T00:00:00,True
788,638,2,DEBIT,AMEX,2024-10-23T00:00:00,True
789,639,6,DEBIT,RUPAY,2025-09-30T00:00:00,True
790,639,7,CREDIT,VISA,2025-09-18T00:00:00,False
791,640,7,DEBIT,RUPAY,2025-03-28T00:00:00,True
792,640,3,DEBIT,RUPAY,2026-01-13T00:00:00,True
793,640,3,CREDIT,RUPAY,2026-01-01T00:00:00,True
794,641,2,DEBIT,RUPAY,2025-01-06T00:00:00,True
795,642,5,DEBIT,RUPAY,2025-07-25T00:00:00,True
796,643,5,DEBIT,MASTERCARD,2025-12-22T00:00:00,True
797,645,10,DEBIT,RUPAY,2024-12-28T00:00:00,True
798,645,2,DEBIT,AMEX,2026-02-06T00:00:00,True
799,646,5,DEBIT,RUPAY,2026-04-10T00:00:00,True
800,647,4,DEBIT,VISA,2025-06-19T00:00:00,True
801,647,6,DEBIT,MASTERCARD,2025-05-07T00:00:00,True
802,647,4,DEBIT,RUPAY,2024-12-30T00:00:00,True
803,648,6,DEBIT,RUPAY,2025-03-07T00:00:00,True
804,649,5,DEBIT,VISA,2026-05-20T00:00:00,True
805,650,8,CREDIT,MASTERCARD,2025-05-14T00:00:00,True
806,650,8,DEBIT,VISA,2026-04-22T00:00:00,True
807,651,9,DEBIT,VISA,2025-02-19T00:00:00,True
808,652,9,DEBIT,VISA,2026-03-14T00:00:00,True
809,653,8,DEBIT,MASTERCARD,2025-09-10T00:00:00,True
810,653,3,CREDIT,MASTERCARD,2024-10-04T00:00:00,False
811,653,2,CREDIT,RUPAY,2025-05-11T00:00:00,True
812,654,7,CREDIT,RUPAY,2026-03-13T00:00:00,True
813,654,2,CREDIT,RUPAY,2025-05-20T00:00:00,True
814,655,10,DEBIT,VISA,2026-02-26T00:00:00,True
815,656,10,CREDIT,VISA,2025-09-06T00:00:00,True
816,657,2,DEBIT,RUPAY,2025-05-13T00:00:00,True
817,657,2,CREDIT,RUPAY,2025-03-24T00:00:00,True
818,657,10,CREDIT,VISA,2025-03-23T00:00:00,True
819,658,7,DEBIT,RUPAY,2025-09-09T00:00:00,True
820,658,4,CREDIT,VISA,2026-08-09T00:00:00,True
821,659,10,DEBIT,VISA,2025-05-15T00:00:00,True
822,659,8,DEBIT,RUPAY,2025-07-26T00:00:00,True
823,660,8,DEBIT,MASTERCARD,2026-07-31T00:00:00,True
824,660,7,CREDIT,MASTERCARD,2025-03-21T00:00:00,True
825,661,5,DEBIT,MASTERCARD,2025-12-03T00:00:00,True
826,662,2,DEBIT,RUPAY,2025-09-12T00:00:00,True
827,663,7,DEBIT,RUPAY,2024-11-09T00:00:00,True
828,664,5,DEBIT,VISA,2026-04-01T00:00:00,True
829,665,1,DEBIT,MASTERCARD,2025-04-01T00:00:00,True
830,665,3,CREDIT,RUPAY,2024-09-30T00:00:00,True
831,666,3,CREDIT,RUPAY,2025-05-22T00:00:00,True
832,667,3,DEBIT,VISA,2024-11-12T00:00:00,True
833,668,3,CREDIT,MASTERCARD,2025-10-17T00:00:00,True
834,668,4,CREDIT,AMEX,2026-04-19T00:00:00,True
835,669,3,DEBIT,RUPAY,2026-02-27T00:00:00,True
836,670,3,CREDIT,VISA,2025-02-01T00:00:00,True
837,671,9,DEBIT,MASTERCARD,2025-01-28T00:00:00,False
838,672,10,DEBIT,RUPAY,2025-05-22T00:00:00,True
839,673,4,CREDIT,RUPAY,2024-09-22T00:00:00,True
840,673,7,CREDIT,VISA,2026-02-02T00:00:00,True
841,674,9,DEBIT,RUPAY,2025-11-30T00:00:00,True
842,676,7,DEBIT,RUPAY,2025-10-01T00:00:00,True
843,676,8,CREDIT,VISA,2024-10-24T00:00:00,True
844,677,10,DEBIT,MASTERCARD,2025-06-12T00:00:00,True
845,678,1,CREDIT,RUPAY,2025-01-07T00:00:00,True
846,679,3,DEBIT,VISA,2025-04-17T00:00:00,True
847,679,4,DEBIT,VISA,2025-09-22T00:00:00,True
848,680,8,CREDIT,AMEX,2025-04-18T00:00:00,True
849,680,2,CREDIT,VISA,2025-11-29T00:00:00,True
850,683,9,DEBIT,VISA,2025-12-13T00:00:00,True
851,684,9,CREDIT,AMEX,2025-01-06T00:00:00,True
852,685,9,CREDIT,RUPAY,2024-09-03T00:00:00,True
853,686,6,DEBIT,VISA,2024-10-01T00:00:00,True
854,686,10,CREDIT,MASTERCARD,2025-12-22T00:00:00,True
855,687,9,DEBIT,RUPAY,2024-10-17T00:00:00,True
